set_num,name,year,theme_id,num_parts
3510-1,Polybag,1998,480,25
6110-1,Solo Sub,1998,312,25
2536-1,Divers Jet Ski,1998,86,24
2541-1,Adventurers Car,1998,297,24
2889-1,Treasure Cart,1998,190,24
3016-1,Boss with Cannon,1998,434,24
3502-1,Bi-Wing,1998,480,24
4304-1,Chopper Cop,1998,100,24
6100-1,Aquashark Dart,1998,311,24
6324-1,Chopper Cop,1998,100,24
6576-1,Sledge,1998,51,24
6903-1,Bug Blaster,1998,134,24
2865-1,Children's Zoo,1998,645,23
3019-1,Big Bat,1998,434,23
3022-1,Plane of Hurrykain,1998,297,23
3023-1,Slyboot Car,1998,297,23
3056-1,Go-Kart,1998,82,23
3206-1,Ashley's Snack Time (Emma Making Lunch),1998,668,23
6028-1,Treasure Cart,1998,195,23
6029-1,Treasure Guard,1998,195,23
2584-1,Biker Bob,1998,85,22
2890-1,Stone Bomber,1998,188,22
3211-1,Girls' Dress and Accessories,1998,668,22
3503-1,Mini-Sonic,1998,480,22
2539-1,Fright Knights Flying Machine,1998,195,21
2542-1,Adventurers Aeroplane,1998,297,21
2892-1,Thunder Arrow Boat,1998,201,21
3024-1,Building Table,1998,504,21
3055-1,Adventurers Car,1998,297,21
3210-1,Party Dress and Accessories,1998,668,21
2537-1,Extreme Team Raft,1998,87,20
2538-1,Fright Knights Fire Cart,1998,195,20
6107-1,Recon Ray,1998,313,20
6901-2,Space Plane,1998,144,20
6902-1,Space Plane,1998,144,20
1098-1,Hang Glider,1998,87,19
2895-1,Rooster on Wheels,1998,505,19
5382-1,Aquazone Accessories,1998,445,19
5384-1,Space Accessories,1998,452,19
6585-1,Hang-Glider,1998,87,19
2543-1,Spacecraft,1998,144,18
2891-1,Wizard Trader,1998,186,18
3020-1,Raft of Johnse,1998,297,18
3220-1,Christian with Gifts,1998,668,18
3332-1,Plane,1998,468,18
5226-1,Cross Axles,1998,453,18
5844-1,Dolphin Windsurfer,1998,323,18
6415-1,Res-Q Jet-Ski,1998,92,18
6428-1,Wave Saver,1998,92,18
9941-1,Cams & Linkages,1998,1,18
3021-1,King Pharaoh the Third,1998,297,17
3078-1,Kellogg's Promotional Set: Car,1998,468,17
3330-1,Racing Car,1998,468,17
3333-1,Helicopter,1998,468,17
2432-1,Big Chief's Camp,1998,665,16
2864-1,Wild Animals (Animal Friends),1998,645,16
3080-1,Kellogg's Promotional Set: Plane,1998,468,16
3081-1,Kellogg's Promotional Set: Helicopter,1998,468,16
3110-1,Four Animal Friends,1998,668,16
9146-1,Rails & Switches,1998,516,16
3079-1,Kellogg's Promotional Set: Duck,1998,468,14
3120-1,Additional Room,1998,668,14
3331-1,Bird,1998,468,14
5390-1,Crane and Digger Accessories,1998,454,14
6420-1,Mail Carrier,1998,81,14
9945-1,Differentials,1998,525,14
5900-1,Adventurer - Johnny Thunder,1998,297,13
6013-1,Samurai Swordsman,1998,434,13
3102-1,Leisure Wear for Christian,1998,668,12
5295-1,Racks & Pivots,1998,453,12
2599-1,Racing Team,1998,632,11
3100-1,Sporty Scala Girl,1998,668,11
5387-1,Belville Beach Accessories,1998,446,11
2165-1,Rhinocerous,1998,468,10
2166-1,Animal,1998,468,10
9370-1,Lego System Road Plates,1998,533,10
shell98small-1,Shell Town 1998 Promotional (complete set),1998,598,10
3101-1,Dressing Up,1998,668,9
3103-1,Christian in Blue Blazer,1998,668,9
3106-1,Marie in Rainbow Skirt,1998,668,9
2433-1,Stagecoach,1998,665,8
2862-1,Zoo Babies (Baby Animals),1998,645,8
3104-1,Ashley (aka Caroline in Red Dress),1998,668,8
3107-1,Andrea in Sun Dress,1998,668,8
3306-1,Soccer Goalies,1998,462,8
3105-1,Emma in Flower Dress,1998,668,7
880002-1,World Cup German Starter Set,1998,462,7
880002-2,World Cup Dutch Starter Set,1998,462,7
880002-3,World Cup UK Starter Set,1998,462,7
1800-1,Turtle,1998,505,6
2815-1,Bike Ride (Me & My Bike),1998,652,6
9369-1,Lego Dacta Community Vehicles,1998,533,6
3323-1,Kaufhof Promotional Set: German National Player and Ball,1998,462,5
3324-1,Kaufhof Promotional Set: World Team Player and Ball,1998,462,5
9380-1,Lego Technic Racers,1998,529,5
3304-1,Dutch National Player,1998,462,4
3305-1,World Team Player,1998,462,4
3305-2,World Team Player - Limited Edition (England),1998,462,4
3305-3,World Team Player - Limited Edition (Netherlands),1998,462,4
3317-1,German National Player,1998,462,4
3318-1,English Player,1998,462,4
3320-1,Austrian Player,1998,462,4
5022-1,Bricks with Studs,1998,450,4
5023-1,Fences,1998,443,4
78579-1,Action Pack (Target Exclusive),1998,50,4
78579-2,Action Pack,1998,50,4
9286-1,Large Building Plates,1998,528,4
2431-1,Big Chief's Canoe,1998,665,3
2490-1,Insectoids Combi Set (Woolworth's UK promo),1998,134,3
2893-1,Boy With Ghost,1998,505,3
9377-1,Lego Dacta Adventurers Set,1998,509,3
9897-1,9-Volt Connecting Leads,1998,507,3
casbon-1,Castle Bonus Pack,1998,186,3
3302-1,Soccer Field,1998,462,2
880001-1,Competition Racers with Stopwatch,1998,3,2
9071-1,Building Plates,1998,516,2
9248-1,Bonus Lego Basic Town,1998,534,2
9713-1,Infrared Transmission Tower,1998,520,2
9896-1,Two Wrenches,1998,516,2
9936-1,Weight Elements,1998,524,2
VP-14,Classic Town Value Pack Duopack (6581 6596),1998,67,2
5225-1,9v Motor with gear reduction,1998,453,1
5405-1,Floor Plate,1998,451,1
9709-1,RCX Programmable Brick,1998,1,1
9738-1,Remote Control,1998,260,1
tech007promo-1,Technic Figure Cyber Person Promotional Polybag - [Toy Fair Nuernberg Promotion 1998],1998,3,1
3961-1,Johnny Thunder Key Chain,1998,503,0
5021-1,Wagons,1998,450,0
5700-1,LEGO Creator,1998,501,0
5701-1,LEGO Loco,1998,501,0
8448-1,Super Street Sensation,1999,15,1405
7171-1,Mos Espa Podrace,1999,166,913
4293-1,Classic Value Pack,1999,470,817
5563-1,Racing Truck,1999,278,788
4291-1,Classic Build & Store Tub,1999,470,770
9747-1,"Robotics Invention System, Version 1.5",1999,260,729
9790-1,ROBOLAB Team Challenge Set (Serial),1999,520,727
9681-1,eLAB Renewable Energy Set,1999,531,713
4561-1,Railway Express with Transformer and Speed Regulator,1999,236,673
4560-1,Railway Express,1999,236,672
9748-1,Droid Developer Kit,1999,261,658
3032-1,Medium Bucket,1999,469,600
8446-1,Crane Truck,1999,7,572
4223-1,Challenger Set 400 with Motor,1999,470,548
6456-1,Mission Control,1999,93,499
5986-1,Amazon Ancient Ruins,1999,299,463
8445-1,Indy Storm / Formula 1 Racer,1999,12,433
4990-1,Rock Raiders HQ,1999,442,414
1106-2,Basic Building Set,1999,470,413
7150-1,TIE Fighter & Y-wing,1999,169,410
1194-1,Classic Building Table,1999,470,408
4288-1,Large Bucket,1999,470,404
5533-1,Red Fury,1999,278,394
9735-1,Robotics Discovery Set,1999,260,390
7161-1,Gungan Sub,1999,166,379
6464-1,Super Rescue Complex,1999,103,373
9371-1,Town Vehicles,1999,533,353
4980-1,Tunnel Transport,1999,442,351
3053-1,Emperor's Stronghold,1999,434,335
8269-1,Competition Ultra Challenge [aka Cyber Stinger],1999,3,327
5976-1,River Expedition,1999,299,318
8444-1,Air Enforcer / Supercopter,1999,6,308
9063-1,Basic Circus,1999,516,291
7140-1,X-wing Fighter,1999,169,271
3555-1,Jeep,1999,480,262
3582-1,Ant,1999,480,258
4285-1,Small Bucket,1999,470,256
6455-1,Space Simulation Station,1999,93,251
9725-1,ROBOLAB Amusement Park Set,1999,520,248
7151-1,Sith Infiltrator,1999,166,244
4556-1,Train Station,1999,236,239
1076-1,Advent Calendar 1999,1999,207,228
6435-1,Coast Guard HQ,1999,96,224
5808-1,The Enchanted Palace,1999,319,219
7130-1,Snowspeeder,1999,169,217
9633-1,Advanced Air Power Set,1999,507,217
4557-1,Freight Loading Station,1999,236,215
6434-1,Roadside Repair,1999,103,215
1054-1,Stena Line Ferry,1999,471,211
8253-1,Fire Helicopter,1999,1,210
8255-1,Rescue Motorbike / Rescue Trike,1999,13,192
4553-1,Train Wash,1999,236,189
7141-1,Naboo Fighter,1999,166,179
9064-1,Basic Town,1999,516,176
3052-1,Ninja Fire Fortress,1999,434,173
5956-1,Expedition Balloon,1999,299,173
9301-1,Road Signs,1999,533,172
4970-1,Chrome Crusher,1999,442,168
8252-1,Beach Buster / Police Car,1999,1,168
9533-1,DACTA Numbers Set,1999,516,168
1254-1,Shell Select Shop,1999,99,164
9736-1,Exploration Mars,1999,260,158
1256-1,Shell Petrol Pump,1999,99,156
9065-2,Brick Bulk Set,1999,516,147
9065-1,Basic Medium Set,1999,516,145
3051-1,Blaze Attack,1999,434,144
2774-1,Airshow (Red Tiger),1999,68,141
6432-1,Speedway Transport,1999,101,139
1255-1,Shell Car Wash,1999,99,136
7131-1,Anakin's Podracer,1999,166,136
6454-1,Countdown Corner,1999,93,131
5936-1,Spider's Secret,1999,299,129
9129-1,Little Forest Friends,1999,516,127
4541-1,Rail and Road Service Truck,1999,236,126
4284-1,Classic Trial Size,1999,470,123
9535-1,Letters,1999,516,122
6459-1,Fuel Truck,1999,93,119
9067-1,Basic Brick Runner,1999,516,113
3142-1,Marie's Room,1999,668,111
4940-1,Granite Grinder,1999,442,109
3050-1,Shanghai Surprise,1999,434,108
1252-1,Shell Tanker,1999,99,106
1253-1,Shell Car Transporter,1999,99,101
2769-1,Aircraft and Boat,1999,83,99
C8500-1,Robotops (8500 + 8501 + 8502 + 8503),1999,20,96
3438-1,McDonald's Restaurant,1999,75,93
7128-1,Speeder Bikes,1999,169,93
9121-1,Giant Airport,1999,516,93
1029-1,Milk Delivery Truck - Tine,1999,75,90
2253-1,Big Tubular Playtime,1999,505,90
4950-1,Loader - Dozer,1999,442,90
4959-1,The Loader-Dozer,1999,442,90
6433-1,Coastwatch,1999,100,89
8251-1,Sonic Cycle / Motorbike,1999,13,88
C8504-1,Ultrarex (8504 + 8505 + 8506 + 8507),1999,20,88
2467-1,Large Bucket,1999,505,85
7121-1,Naboo Swamp,1999,166,82
3554-1,Helicopter,1999,480,79
8268-1,Scorpion Attack,1999,3,78
3143-1,Camping Trip,1999,668,74
5805-1,Princess Rosaline's Room,1999,319,73
5925-1,Pontoon Plane,1999,299,72
3036-1,Large Bucket,1999,505,71
6467-1,Power Pitstop,1999,101,71
03093-1,The Race to Build It Board Game,1999,502,70
2819-1,Brick Mixer,1999,505,69
3803-1,Robotics Invention System Upgrade Kit (1.5),1999,260,69
5807-1,The Royal Stable,1999,319,67
5320-1,"Plates, Small",1999,443,66
6465-1,Space Port Jet,1999,93,65
5215-1,"Bricks Assorted, Green",1999,443,62
7111-1,Droid Fighter,1999,166,62
9933-1,Basic Bricks (red),1999,524,62
9934-1,Basic Bricks (yellow),1999,524,62
9935-1,Basic Bricks (black),1999,524,62
5315-1,Connectors,1999,443,60
5316-1,Transparent Elements,1999,443,60
6453-1,Com-Link Cruiser,1999,93,60
4533-1,Train Track Snow Remover,1999,236,57
5216-1,"Roof Bricks Assorted, Black",1999,443,57
9123-1,Supplementary Set,1999,516,56
6468-1,Tow-n-Go Value Pack,1999,103,52
7101-1,Lightsaber Duel,1999,166,52
9021-1,Medium Set of Soft Bricks,1999,526,52
2281-1,Deluxe Harbor Highway,1999,505,49
2811-1,Rescue Station,1999,632,49
6447-1,Dumper,1999,97,49
7110-1,Landspeeder,1999,169,49
2300-1,Small Bucket,1999,505,48
4930-1,Rock Raiders,1999,442,48
5317-1,Wild West Accessories,1999,457,48
9128-1,Big Wheelers,1999,516,48
6429-1,Blaze Responder,1999,98,46
8246-1,Hydro Racer / Swamp Boat,1999,10,46
1190-1,Retro Buggy,1999,87,45
2834-1,The Meadowsweets,1999,660,45
8502-1,Turbo / City Slizer,1999,20,45
5804-1,Witch's Cottage,1999,319,44
8504-1,Jet / Judge Slizer,1999,20,44
9927-1,Beams (red),1999,1,44
9928-1,Beams (blue),1999,1,44
6427-1,Road Signs,1999,102,43
8247-1,Road Rebel / Buggy Racer,1999,12,43
5217-1,Black Plates Assorted,1999,443,42
1193-1,Water Park Tub,1999,645,41
4910-1,Hover Scout,1999,442,40
1127-1,Santa,1999,227,39
3520-1,Forklift,1999,480,39
4920-1,Rapid Rider,1999,442,39
8503-1,Scuba / Sub,1999,20,39
1188-1,Fire Formula,1999,87,38
2987-1,The Hundred Acre Wood,1999,635,37
4282-1,Classic Trial Size,1999,470,37
6425-1,TV Chopper,1999,103,37
8507-1,Electro / Energy Slizer,1999,20,37
2821-1,Dinosaurs Fun Forest,1999,658,36
6463-1,Lunar Rover,1999,93,36
8505-1,Amazon / Jungle Slizer,1999,20,36
9938-1,Conveyor Belt Links,1999,1,36
9940-1,Rubber Bands and String,1999,1,36
2814-1,Big Wheels Road Worker Set,1999,642,35
3521-1,Racer,1999,480,35
1129-2,Santa on Reindeer,1999,227,34
1191-1,Try Bird,1999,87,34
8501-1,Ski / Ice Slizer,1999,20,34
8506-1,Granite / Rock Slizer,1999,20,34
1271-1,Jungle Surprise,1999,299,33
5905-1,Hidden Treasure,1999,299,33
8500-1,Torch / Fire Slizer,1999,20,33
1247-1,Patrol Car,1999,50,32
2833-1,"Lila, the Big Bluebell",1999,660,32
9022-1,Extra Soft Bricks,1999,526,32
2988-1,Surprise for Eeyore,1999,635,31
3144-1,Horse Stable,1999,668,31
4805-1,Ninja Knights,1999,434,31
5314-1,RES-Q Equipment (Tools),1999,454,31
6452-1,Mini Rocket Launcher,1999,93,31
1189-1,Rocket Boat,1999,87,30
1257-1,Trike Buggy,1999,13,30
2280-1,Circus Freeway,1999,505,30
3000-1,Trike Buggy,1999,13,30
6439-1,Mini-Dumper,1999,97,30
6458-1,Satellite with Astronaut,1999,93,30
6461-1,Surveillance Chopper,1999,93,30
1258-1,Propellor Buggy,1999,11,29
3001-1,Kabaya Promotional Set: Propeller Buggy,1999,11,29
1259-1,Motorbike,1999,13,28
1268-1,Bike Blaster,1999,13,28
3003-1,Motorbike,1999,13,28
6437-1,Beach Buggy,1999,96,28
5414-1,Kitchen Set,1999,451,27
1246-1,Helicopter,1999,50,26
1260-1,Car,1999,12,26
3005-1,Kabaya Promotional Set: Car,1999,12,26
3506-1,Motorbike,1999,480,26
5318-1,Head Wear,1999,443,26
6446-1,Crane Truck,1999,103,26
1088-1,Road Burner,1999,87,25
1180-1,Space Port Moon Buggy,1999,93,25
1185-1,Raft,1999,434,25
1186-1,Cart,1999,434,25
1251-1,Go-Cart,1999,91,25
1265-1,Moon Buggy,1999,93,25
3068-1,Radar Buggy,1999,93,25
4281-1,Classic Trial Size,1999,470,25
5399-1,Fairy Tale Accessories,1999,446,25
5413-1,Beauty Set,1999,451,25
1095-1,Super Sub,1999,311,24
1099-1,Ninja Blaster,1999,434,24
1184-1,Cart,1999,434,24
1248-1,Fire Boat,1999,50,24
1250-1,Dragster,1999,91,24
1181-1,Space Port Spacecraft,1999,93,23
1187-1,Glider,1999,434,23
1266-1,Space Probe,1999,93,23
1269-1,White Ninja,1999,434,23
3013-1,Space Jet,1999,142,23
3015-1,Space Police Car,1999,140,23
3039-1,Adventurers Plane,1999,297,23
3069-1,Cosmic Wing,1999,93,23
3072-1,Mega Tack,1999,134,23
3076-1,White Ninja's Attack Cart,1999,434,23
3505-1,Aeroplane,1999,480,23
5906-1,Ruler of the Jungle,1999,299,23
9124-1,Transportation Set,1999,516,23
1069-1,Speedboat,1999,77,22
2984-1,Pooh and Piglet Go Honey-Hunting,1999,635,22
6436-1,Go-Kart,1999,82,22
6498-1,Go-Kart,1999,82,22
1249-1,Tri-motorbike,1999,60,21
2743-1,Pendulum Nose,1999,470,21
3067-1,Test Shuttle,1999,93,21
3070-1,Mosquito,1999,134,21
3073-1,Booster,1999,134,21
3075-1,Ninja Master's Boat,1999,434,21
3077-1,Ninja Shogun's Small Fort,1999,434,21
9900-1,Small Gear Wheels,1999,1,21
1068-1,Air Patrol,1999,87,20
1070-1,Stunt Flyer,1999,87,20
3012-1,Space Hover,1999,144,20
3074-1,Red Ninja's Dragon Glider,1999,434,20
6942-1,Zo Weevil,1999,134,20
6943-1,Zo Weevil,1999,134,20
9899-1,Hubs and Tires,1999,1,20
2803-1,Dinosaur Babies,1999,658,19
2985-1,Tigger's Slippery Slide,1999,635,19
3014-1,Ice Planet Scooter,1999,133,19
3066-1,Cosmos Glider,1999,93,19
3071-1,Light Flyer,1999,134,19
5319-1,Decorated Elements,1999,454,19
5415-1,Garden Set,1999,451,19
5901-1,River Raft,1999,299,19
5902-1,River Raft,1999,299,19
1097-1,Res-Q Runner,1999,92,18
1182-1,Adventurers Raft,1999,297,18
2032-1,Helicopter,1999,470,18
6457-1,Astronaut Figure,1999,93,18
1183-1,Mummy and Cart,1999,297,17
2045-1,Car,1999,470,17
2729-1,Quattro Leg,1999,470,17
3130-1,Swinging Stroller,1999,668,17
5801-1,Millimy the Fairy,1999,319,17
5313-1,Space Port Accessories,1999,454,16
9966-1,Large Gear Wheels,1999,1,16
1841-1,Plane,1999,470,15
1995-1,Racer,1999,470,15
2069-1,Boat,1999,470,15
2075-1,Prop Plane,1999,470,14
2284-1,Clown Go Round,1999,505,14
2759-1,Rotor Head,1999,470,14
2983-1,Heffalump Hide N' Seek,1999,635,14
5205-1,Pulleys and Rubber Belts,1999,453,14
9939-1,Assorted Pulleys,1999,1,14
1094-1,Johnny Thunder,1999,297,13
2047-1,Plane,1999,470,13
2025-1,Boat,1999,470,12
3146-1,Carry and Shopping Accessories,1999,668,12
2299-1,Pingo,1999,505,11
2728-1,The Chopper,1999,470,11
2808-1,Big Wheels Tipper Truck,1999,642,11
2830-1,The Strawberries,1999,660,11
2831-1,The Toadstools,1999,660,11
3132-1,Emma,1999,668,11
5204-1,Cyber Slam Accessories,1999,453,11
5803-1,Iris,1999,319,11
5812-1,King,1999,319,11
2744-1,Propeller Man,1999,470,10
2832-1,The Bluebells,1999,660,10
3134-1,Marie in Happy Flowers,1999,668,10
3135-1,Olivia in Fancy Wear,1999,668,10
5321-1,Large Plates,1999,443,10
2719-1,Heli Monster,1999,470,9
2742-1,Loudspeaker,1999,470,9
2757-1,Bad Monkey,1999,470,9
2858-1,Girl with Two Cats,1999,323,9
2982-1,Pooh's Birthday,1999,635,9
3133-1,Andrea in Jogging Suit,1999,668,9
2294-1,Ladybug,1999,505,8
2981-1,Pooh's Corner,1999,635,8
5802-1,Princess Rosaline,1999,319,8
3136-1,Chris (aka Christian in Blue Jeans),1999,668,7
5025-1,Tubes,1999,443,7
2807-1,Big Wheeler,1999,642,6
2828-1,Supper Time,1999,660,6
5811-1,Prince Justin,1999,319,6
shtown99small-1,Shell Town 1999 Promotional (complete set),1999,50,6
2829-1,Nap Time,1999,660,5
8508-1,Supplementary Disks,1999,20,5
Maine-1,Maine Space Grant Consortium Promotional Astronaut Polybag,1999,93,5
5203-1,Silver Wheels,1999,453,4
9536-1,White Baseplates,1999,516,4
9776-1,Pneumatic Circuit,1999,1,4
kabextreme-1,Kabaya Extreme Team 4-Pack,1999,87,4
Kabinsect-1,Insectoids 4-Pack,1999,134,4
kabninja-1,Kabaya Ninja 4-Pack,1999,434,4
kabspace-1,Kabaya Space Port 4-Pack,1999,93,4
kabtec-1,Kabaya Technic Vehicle 4-Pack,1999,5,4
2198-1,3 Building Plates,1999,504,3
6469-1,Space Port Value Pack,1999,93,3
78597-1,Extreme Action Pack,1999,87,3
3139-1,Windbreaker and Jeans,1999,668,2
3140-1,Dancing Circle Dress for Girls,1999,668,2
9757-1,Touch Sensor with Cable,1999,260,2
3137-1,Casual Wear for Men,1999,668,1
3141-1,Snuggly Baby Wear,1999,668,1
4519-1,Rail Crossing,1999,244,1
9755-1,Temperature Sensor,1999,260,1
9756-1,Rotation Sensor,1999,260,1
9758-1,Light Sensor 9V,1999,260,1
9912-1,LEGO Solar Cell,1999,507,1
9916-1,LEGO Electrical Capacitor,1999,1,1
9918-1,Gear Block Yellow,1999,525,1
3138-1,Fashion Wear for Ladies,1999,668,0
5706-1,LEGOLAND,1999,501,0
3450-1,Statue of Liberty,2000,276,2899
3723-1,Lego Minifigure,2000,276,1849
8458-1,Silver Champion / Formula 1 Racer,2000,12,1429
7191-1,X-wing Fighter - UCS,2000,174,1302
8457-1,Power Puller,2000,12,977
7181-1,TIE Interceptor - UCS,2000,174,702
7190-1,Millennium Falcon,2000,169,671
8450-1,Mission Experience Pack,2000,3,642
5987-1,Dino Research Compound,2000,298,624
9754-1,Dark Side Developers Kit,2000,261,578
9251-1,Lego Basic Just Bricks,2000,507,576
8002-1,Destroyer Droid™ / Star Wars Destroyer Droid,2000,158,567
6091-1,King Leo's Castle,2000,197,539
6098-1,King Leo's Castle,2000,197,538
7184-1,Trade Federation MTT,2000,166,466
8279-1,4WD X-Track,2000,11,448
1349-1,Steven Spielberg Moviemaker Set,2000,273,447
6575-1,Polar Base,2000,51,440
9723-1,Cities and Transportation,2000,507,394
8307-1,Turbo Racer,2000,3,392
6617-1,Tough Truck Rally,2000,91,387
7180-1,B-wing at Rebel Control Center,2000,169,346
8001-1,Battle Droid™ / Star Wars Battle Droid,2000,158,336
5975-1,T-Rex Transport,2000,298,330
6600-2,Highway Construction,2000,97,316
6096-1,Bull's Attack,2000,197,315
3409-3,Championship Challenge,2000,462,295
3409-1,Championship Challenge,2000,462,293
7159-1,Star Wars Podracing Bucket,2000,166,292
6713-1,Grip 'n' Go Challenge,2000,91,283
9534-1,Mosaic Tiles,2000,516,258
3149-1,Happy Home,2000,668,248
1352-1,Explosion Studio,2000,273,244
6478-1,Fire Station,2000,98,244
2250-1,Advent Calendar 2000,2000,207,240
3408-1,Super Sports Coverage,2000,462,224
8000-1,Pit Droid™ / Star Wars Pit Droid,2000,158,223
5220-1,Styling Pack,2000,19,220
6520-1,Mobile Outpost,2000,51,218
C8509-5,Swamp + Lava + Frost + Onyx + Dust + Power [8509 + 8510 + 8511 + 8512 + 8513 + 8514],2000,16,211
8305-1,Duel Bikes,2000,3,208
5935-1,Island Hopper,2000,298,203
4122-1,Basic Building Set,2000,470,201
8238-1,Slammer Dragsters / Dueling Dragsters,2000,17,201
5955-1,All Terrain Trapper,2000,298,191
7144-1,Slave I,2000,169,166
3148-1,Carla's Winter Camp,2000,668,164
7155-1,Trade Federation AAT,2000,166,159
9087-1,Tubes,2000,516,154
C8509-4,Swamp + Frost + Onyx + Dust + Power [8509 + 8511 + 8512 + 8513 + 8514],2000,16,153
5218-1,Pneumatic Pack,2000,19,152
6616-1,Rocket Dragster,2000,91,147
C8509-3,Swamp + Frost + Onyx + Dust [8509 + 8511 + 8512 + 8513],2000,16,146
3099-1,Storage Chest,2000,505,142
C8521-1,Dynamo (8521 + 8522 + 8523),2000,20,142
9731-1,Vision Command [RCX Digital Colour Camera],2000,260,139
5222-1,Chassis Pack,2000,19,137
8520-1,Millennium/Millennia,2000,20,134
3411-1,Team Transport Bus,2000,462,131
3404-1,Black Bus,2000,462,130
3405-1,Blue Bus,2000,462,130
3406-1,Americas Bus,2000,462,130
3407-1,Red Bus,2000,462,130
7134-1,A-wing Fighter,2000,169,125
8516-1,The Boss,2000,16,124
4167-1,Mickey's Mansion,2000,388,123
6573-1,Arctic Expedition,2000,51,120
3439-1,Spy Runner,2000,68,117
6477-1,Firefighter's Lift Truck,2000,98,114
8237-1,Slammer Racer / Formula Force,2000,17,112
1199-1,Winning Team,2000,458,110
9256-1,"Faces, Fences, Wheels and Windows",2000,528,110
4178-1,Mickey's Fishing Adventure,2000,388,107
7124-1,Flash Speeder,2000,166,107
3057-1,Create 'n' Race - Master Builders,2000,12,106
7975-1,Large Bucket,2000,505,105
6094-1,Guarded Treasury,2000,197,103
6095-1,Royal Joust,2000,197,103
3453-1,2 x 2 Black Bricks,2000,254,100
3456-1,2 x 2 Dark Green Bricks,2000,254,100
3457-1,2 x 2 Red Bricks,2000,254,100
3483-1,2 x 4 Black Plates,2000,254,100
3484-1,2 x 4 White Plates,2000,254,100
3485-1,2 x 4 Red Plates,2000,254,100
3492-1,2 x 2 Black Smooth Tiles,2000,254,100
3493-1,2 x 2 White Smooth Tiles,2000,254,100
3494-1,2 x 2 Red Smooth Tiles,2000,254,100
3727-1,1 x 2 Brick Tan,2000,254,100
C8509-2,Dust + Lava + Swamp [8509 + 8510 + 8513],2000,16,96
1354-1,Dino Head Attack,2000,273,95
5827-1,Royal Coach,2000,319,93
2799-1,XL Fun-Time Bucket,2000,505,91
9200-1,Toolo (Action Wheelers) Large Set,2000,516,91
3059-1,Mars Mission - Master Builders (Masterbuilders),2000,93,90
3336-1,Green Tub,2000,505,90
4166-1,Mickey's Car Garage,2000,388,90
5934-1,Dino Explorer,2000,298,90
